"year","state","plan_name","statutory_pct","er_proj_adec_pct","ee_nc_pct","total_amortization_payment_pct","total_nc_pct"
2006,"Kentucky","Kentucky County Employees Retirement System",NA,"0.08399","0.055310000000000005","0.03637","0.10293"
2002,"Colorado","Colorado PERA, Local Division Fund",NA,"0.0839","0.08","0.0005","0.1634"
2018,"Tennessee","Tennessee Consolidated Retirement System, Public Employee Retirement System",NA,"0.08383","0.02978","0.02595","0.08766"
2010,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.0837","0.0274","0.0152","0.0959"
2012,"Florida","Florida Retirement System",NA,"0.0837","0.0252","0.0369","0.072"
2002,"Michigan","Michigan Public School Employees Retirement System",NA,"0.0837","0.039","0.0192","0.1035"
2003,"Wyoming","Wyoming Retirement System, Public Employees’ Pension Plan",NA,"0.0837","0.0557","0.0275","0.1119"
2004,"Kansas","Kansas Public Employees' Retirement System","STATE : 6.37%, SCHOOL : 6.37%, LOCAL : 4.31%, POLICE AND FIREMEN'S RETIREMENT : 13.32%, JUDGES : 22.38%","0.08358","0.041710000000000004","0.0433","0.08199"
2008,"Arizona","Arizona State Retirement System",NA,"0.0834","0.09","0.0492","0.1242"
2018,"West Virginia","West Virginia Public Employees Retirement System","0.1","0.0834","0.045","0.035","0.0934"
2010,"Iowa","Iowa Public Employees' Retirement System","0.0807","0.0833","0.0538","0.0384","0.0987"
2007,"Kentucky","Kentucky County Employees Retirement System",NA,"0.08305","0.05542999999999999","0.036610000000000004","0.10187"
2001,"Colorado","Colorado PERA, Local Division Fund",NA,"0.083","0.08","0.0","0.163"
2004,"Virginia","Virginia Retirement System",NA,"0.08288","0.05","0.03316","0.09972"
2010,"Arizona","Arizona Corrections Officers Retirement Plan",NA,"0.0828","0.084","0.0223","0.1445"
2006,"New York","New York State Teachers' Retirement System",NA,"0.0828","0.0056",NA,NA
2020,"Nebraska","Nebraska School Retirement System",NA,"0.0827","0.0978","0.0475","0.133"
2018,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.0826","0.01595","0.0468","0.05175"
2009,"Alabama","Alabama Employees' Retirement System (ERS)",NA,"0.0824","0.0501","0.0441","0.0884"
2011,"Florida","Florida Retirement System",NA,"0.0824","0.03","0.0356","0.0768"
2010,"Pennsylvania","Pennsylvania Municipal Retirement System",NA,"0.08224","0.05389","-0.019209999999999998","0.15534"
2008,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0822","0.06","0.0648","0.0774"
2012,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0821","0.0625","0.0762","0.0684"
2005,"New York","New York State Teachers' Retirement System",NA,"0.0821","0.0058",NA,NA
2009,"New York","New York State Teachers' Retirement System",NA,"0.0821","0.0048",NA,NA
2006,"South Carolina","South Carolina Retirement Systems","0.082","0.082","0.065","0.0406","0.1064"
2008,"Nebraska","Nebraska School Retirement System","0.0735","0.0818","0.0728","0.0429","0.1117"
2018,"Oklahoma","Oklahoma Public Employees Retirement System",NA,"0.0818","0.0418","0.0209","0.1027"
2002,"Ohio","Ohio School Employees Retirement System","0.14","0.0817","0.09","0.054","0.1177"
2011,"Texas","Texas Teacher Retirement System","0.06","0.0813","0.064","0.0393","0.106"
2007,"Washington","Washington School Employees’ Retirement System",NA,"0.0812","0.04","0.0312","0.09"
2009,"Pennsylvania","Pennsylvania Municipal Retirement System",NA,"0.08104","0.05115","-0.01985","0.15204"
2005,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.081","0.081","0.0","0.162"
2006,"Washington","Washington School Employees’ Retirement System",NA,"0.0808","0.042","0.03","0.0928"
2009,"Wyoming","Wyoming Retirement System, Public Employees’ Pension Plan",NA,"0.0806","0.0557","0.0277","0.1086"
2006,"Arizona","Arizona State Retirement System",NA,"0.0805","0.091","0.0437","0.1278"
2004,"Montana","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",NA,"0.0805","0.069","0.0287","0.1208"
2007,"New York","New York State & Local Employees Retirement System",NA,"0.0805","0.0051",NA,NA
2019,"Tennessee","Tennessee Consolidated Retirement System, Public Employee Retirement System",NA,"0.08044",NA,"0.023880000000000002",NA
2008,"Iowa","Iowa Public Employees' Retirement System","0.0665","0.0804","0.043","0.0244","0.099"
2011,"Wyoming","Wyoming Retirement System, Public Employees’ Pension Plan",NA,"0.0804","0.07","0.0418","0.1086"
2003,"Nebraska","Nebraska School Retirement System","0.0732","0.0801","0.0725","0.0387","0.1139"
2007,"Vermont","Vermont State Teachers' Retirement System",NA,"0.08","0.034","0.0284","0.0856"
2007,"Arizona","Arizona State Retirement System",NA,"0.0799","0.0895","0.0458","0.1236"
2013,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0797","0.0797","0.0","0.1594"
2010,"Alabama","Alabama Employees' Retirement System (ERS)",NA,"0.0795","0.0502","0.0491","0.0806"
2011,"North Carolina","North Carolina Teachers' and State Employees' Retirement System",NA,"0.0794","0.06","0.0282","0.1112"
2016,"Texas","Texas Teacher Retirement System","0.077","0.0794","0.077","0.0559","0.1005"
2007,"Minnesota","Minnesota Teachers Retirement Association",NA,"0.0793","0.0551","0.0407","0.0937"
2007,"Iowa","Iowa Public Employees' Retirement System","0.0635","0.0792","0.041","0.0222","0.098"
2015,"Texas","Texas Teacher Retirement System","0.077","0.0792","0.077","0.0559","0.1003"
2004,"Kentucky","Kentucky Employees Retirement System",NA,"0.07897","0.05148","0.030619999999999998","0.09982"
2008,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0789","0.045","0.0461","0.0778"
2006,"Montana","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",NA,"0.0787","0.069","0.026","0.1217"
2008,"Pennsylvania","Pennsylvania Municipal Retirement System",NA,"0.07869","0.04799","-0.01956","0.14624"
2006,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0785","0.0537","0.0223","0.1099"
2013,"Montana","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",NA,"0.0785","0.079","0.0485","0.109"
2017,"Texas","Texas Teacher Retirement System","0.077","0.0785","0.077","0.0549","0.1006"
2007,"Washington","Washington State Patrol Retirement System",NA,"0.0784","0.0461","0.0312","0.0933"
2002,"Illinois","Illinois Municipal Employees Retirement System",NA,"0.0782","0.045","0.0022","0.121"
2007,"Nebraska","Nebraska School Retirement System","0.0744","0.0781","0.0783","0.0416","0.1148"
2009,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.078","0.03245","0.01754","0.09291"
2006,"Vermont","Vermont State Teachers' Retirement System",NA,"0.07794","0.034","0.027039999999999998","0.0849"
2005,"Iowa","Iowa Public Employees' Retirement System","0.0945","0.0779","0.037","0.0237","0.0912"
2004,"Kentucky","Kentucky County Employees Retirement System",NA,"0.07787000000000001","0.054229999999999993","0.01884","0.11325999999999999"
2010,"Texas","Texas Teacher Retirement System","0.06644","0.0777","0.064","0.0375","0.1042"
2006,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0777","0.077","0.0","0.1547"
2009,"North Dakota","North Dakota Public Employees Retirement System","Main system- 4.12%; Judges- 14.52%; National guard- 6.5%; Law enforcement with prior main service- 8.31%; Law enforcement without prior main service- 6.43%","0.0776","0.0401","0.0294","0.0883"
2017,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0774","0.055","0.0505","0.0819"
2012,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0774","0.0774","0.0","0.1548"
2008,"Massachusetts","Massachusetts State Employees’ Retirement System",NA,"0.07737999999999999","0.08001","0.04068","0.11671"
2003,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0773","0.0474","0.0189","0.1058"
2004,"Iowa","Iowa Public Employees' Retirement System","0.0945","0.0772","0.037","0.0233","0.0909"
2009,"Texas","Texas Teacher Retirement System","0.064","0.0772","0.064","0.037","0.1042"
2006,"Washington","Washington State Patrol Retirement System",NA,"0.0772","0.0462","0.03","0.0934"
2004,"South Carolina","South Carolina Retirement Systems","0.077","0.077","0.06","0.039","0.098"
2005,"South Carolina","South Carolina Retirement Systems","0.077","0.077","0.0625","0.0347","0.1048"
2017,"North Carolina","North Carolina Local Government Retirement System",NA,"0.07692","0.06","0.0","0.13692000000000001"
2002,"Texas","Texas County and District Retirement System",NA,"0.0768","0.06831","0.0211","0.12401"
2004,"Alabama","Alabama Employees' Retirement System (ERS)",NA,"0.0767","0.0501","0.028","0.0988"
2002,"Arizona","Arizona Public Safety Personnel Retirement System",NA,"0.0766","0.0765","-0.0395","0.1926"
2006,"Illinois","Illinois Teachers Retirement System",NA,"0.0764","0.094","-0.0056","0.176"
2005,"Arizona","Arizona State Retirement System",NA,"0.0762","0.087","0.038","0.1252"
2006,"Iowa","Iowa Public Employees' Retirement System","0.0605","0.0761","0.039","0.0246","0.0905"
2004,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.076","0.076","0.0","0.152"
2007,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.076","0.076","0.0","0.152"
2010,"Wyoming","Wyoming Retirement System, Public Employees’ Pension Plan",NA,"0.076","0.07","0.0349","0.1111"
2005,"Texas","Texas Employees Retirement System","0.0645","0.07587","0.06","0.013069999999999998","0.1228"
2004,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0758","0.0498","0.0192","0.1064"
2004,"New York","New York State Teachers' Retirement System",NA,"0.0758","0.006",NA,NA
2009,"Pennsylvania","Pennsylvania Public School Employees' Retirement System",NA,"0.0758","0.0734","-0.005","0.1542"
2011,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0757","0.0757","0.0","0.1514"
2008,"Vermont","Vermont State Retirement System",NA,"0.0756","0.0523","0.0163","0.1116"
2003,"Washington","Washington School Employees’ Retirement System",NA,"0.0756","0.0351","0.021","0.0897"
2001,"South Carolina","South Carolina Retirement Systems","State and Teacher - 7.70%, Other - 6.85%","0.0755","0.06","0.0294","0.1061"
2002,"South Carolina","South Carolina Retirement Systems","State and Teacher - 7.70%, Other - 6.85%","0.0755","0.06","0.0294","0.1061"
2003,"South Carolina","South Carolina Retirement Systems","State and Teacher , Other -  7.70%","0.0755","0.06","0.0324","0.1031"
2002,"Alabama","Alabama Teachers' Retirement System (TRS)",NA,"0.0754","0.05","0.0163","0.1091"
2007,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0751","0.0425","0.0336","0.084"
2019,"Oklahoma","Oklahoma Public Employees Retirement System",NA,"0.0751","0.0419","0.0155","0.1015"
2003,"Iowa","Iowa Public Employees' Retirement System","0.0945","0.0746","0.037","0.021","0.0906"
2013,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0745","0.05","0.055","0.0695"
2019,"Wisconsin","Wisconsin Retirement System",NA,"0.0745","0.0675","0.007","0.135"
2005,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0744","0.053","0.0495","0.0779"
2007,"Pennsylvania","Pennsylvania Municipal Retirement System",NA,"0.07433","0.047939999999999997","-0.02597","0.14824"
2003,"Tennessee","Tennessee Consolidated Retirement System, Teachers Pension Plan",NA,"0.07425","0.031110000000000002",NA,NA
2009,"Arizona","Arizona Corrections Officers Retirement Plan",NA,"0.0742","0.0841","0.016","0.1423"
2009,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.074","0.027","0.0055","0.0955"
2009,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.074","0.074","0.0","0.148"
2012,"Wisconsin","Wisconsin Retirement System",NA,"0.074","0.07","0.007","0.137"
2015,"Wisconsin","Wisconsin Retirement System",NA,"0.074","0.068","0.008","0.134"
2008,"Vermont","Vermont State Teachers' Retirement System",NA,"0.07395","0.034","0.03855","0.0694"
2005,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0739","0.0521","0.0188","0.1072"
2003,"Texas","Texas Teacher Retirement System","0.06","0.0739","0.064","0.0133","0.1246"
2004,"Texas","Texas County and District Retirement System",NA,"0.0737","0.06901","0.018","0.12470999999999999"
2010,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0737","0.0737","0.0","0.1474"
2018,"Wisconsin","Wisconsin Retirement System",NA,"0.0735","0.0675","0.006","0.135"
2019,"West Virginia","West Virginia Public Employees Retirement System","0.1","0.0734","0.045","0.0284","0.09"
2012,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0732","0.05","0.0515","0.0717"
2014,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0732","0.055","0.0545","0.0737"
2001,"Nebraska","Nebraska School Retirement System",NA,"0.0732","0.0725","0.0259","0.1198"
2003,"Texas","Texas County and District Retirement System",NA,"0.0731","0.06849","0.0173","0.12429000000000001"
2004,"Texas","Texas Teacher Retirement System","0.06","0.0731","0.064","0.0199","0.1172"
2006,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0727","0.0563","0.0512","0.0778"
2015,"Nebraska","Nebraska School Retirement System","0.0988","0.0725","0.0978","0.0492","0.1211"
2008,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0723","0.0723","0.0","0.1446"
2001,"Michigan","Michigan Public School Employees Retirement System",NA,"0.0722","0.0389","0.0076","0.1035"
2011,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0722","0.0625","0.0682","0.0665"
2006,"Texas","Texas Employees Retirement System","0.0645","0.072","0.06","0.0122","0.1198"
2003,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.072","0.072","0.0","0.144"
2010,"Wisconsin","Wisconsin Retirement System",NA,"0.072","0.051","-0.003","0.126"
2016,"Wisconsin","Wisconsin Retirement System",NA,"0.072","0.067","0.005","0.134"
2005,"Texas","Texas Teacher Retirement System","0.06","0.0719","0.064","0.0319","0.104"
2007,"New York","New York State Teachers' Retirement System",NA,"0.0717","0.0053",NA,NA
2012,"North Carolina","North Carolina Local Government Retirement System",NA,"0.07157999999999999","0.06",NA,NA
2002,"Texas","Texas Teacher Retirement System","0.06","0.0715","0.064","0.0088","0.1267"
2002,"Kansas","Kansas Public Employees' Retirement System","STATE : 5.27%, SCHOOL : 5.27%, LOCAL : 3.41%, POLICE AND FIREFIGHTER'S : 11.63%, JUDGES : 21.97%","0.07141","0.0417","0.025710000000000004","0.08512"
2004,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0714","0.051","0.0446","0.0778"
2007,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.0714","0.1","0.0179","0.1535"
2003,"Rhode Island","Rhode Island Municipal Employees Retirement System",NA,"0.0714","0.0731","0.0074","0.1371"
2006,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.0713","0.1","0.0233","0.148"
2004,"Texas","Texas Employees Retirement System","0.06","0.07121","0.06","0.00671","0.1245"
2001,"Massachusetts","Massachusetts State Employees’ Retirement System",NA,"0.07118","0.07487","0.032369999999999996","0.11367000000000001"
2005,"Washington","Washington State Patrol Retirement System",NA,"0.0711","0.0392","0.0297","0.0806"
2007,"Texas","Texas Employees Retirement System","0.0645","0.071","0.06","0.0112","0.1198"
2011,"Wisconsin","Wisconsin Retirement System",NA,"0.071","0.067","0.004","0.134"
2013,"Wisconsin","Wisconsin Retirement System",NA,"0.071","0.068","0.004","0.135"
2017,"Wisconsin","Wisconsin Retirement System",NA,"0.071","0.0655","0.0055","0.131"
2010,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0709","0.0663","0.0271","0.1101"
2008,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0704","0.0625","0.0206","0.1123"
2013,"North Carolina","North Carolina Local Government Retirement System",NA,"0.07028999999999999","0.06",NA,NA
2006,"Texas","Texas Teacher Retirement System","0.06","0.0702","0.064","0.0302","0.104"
2005,"Arizona","Arizona Corrections Officers Retirement Plan",NA,"0.0701","0.085","0.0048","0.1503"
2001,"Louisiana","Louisiana School Employees’ Retirement System",NA,"0.07","0.075","-0.0179","0.1629"
2013,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.07","0.0686","0.03","0.1086"
2009,"Wisconsin","Wisconsin Retirement System",NA,"0.07","0.051","-0.007","0.128"
2014,"Wisconsin","Wisconsin Retirement System",NA,"0.07","0.066","0.002","0.134"
2010,"North Carolina","North Carolina Local Government Retirement System",NA,"0.06991","0.06",NA,NA
2007,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0698","0.06","0.0194","0.1104"
2006,"North Dakota","North Dakota Public Employees Retirement System","Main system- 4.12%; Judges- 14.52%; National guard- 6%; Law enforcement with prior main service- 8.31%; Law enforcement without prior main service- 6.43%","0.0698","0.0401","0.0225","0.0874"
2008,"New York","New York State & Local Employees Retirement System",NA,"0.0697","0.0052",NA,NA
2018,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0695","0.065","0.0565","0.078"
2015,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0694","0.055","0.0478","0.0766"
2001,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0692","0.062","-0.0709","0.2021"
2008,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.069","0.03385","0.00821","0.09464"
2002,"Montana","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",NA,"0.069","0.069","0.0159","0.1221"
2002,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0688","0.062","-0.0714","0.2022"
2007,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0686","0.0588","0.0496","0.0778"
2018,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0686","0.0686","0.033","0.1042"
2019,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0686","0.0686","0.0329","0.1043"
2020,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0686","0.0686",NA,"0.1043"
2008,"Montana","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",NA,"0.0685","0.069","0.0162","0.1213"
2003,"Texas","Texas Employees Retirement System","0.06","0.06817000000000001","0.06","0.0055899999999999995","0.12258"
2016,"Nebraska","Nebraska School Retirement System","0.0988","0.0681","0.0978","0.0455","0.1204"
2019,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.068","0.065","0.0555","0.0775"
2011,"North Carolina","North Carolina Local Government Retirement System",NA,"0.06786","0.06",NA,NA
2001,"Kentucky","Kentucky County Employees Retirement System",NA,"0.06781000000000001","0.054","0.00441","0.1174"
2003,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0678","0.0511","0.0328","0.0861"
2008,"Washington","Washington Teachers Retirement System Plan 2 & 3",NA,"0.0677","0.0396","0.0204","0.0869"
2002,"Iowa","Iowa Public Employees' Retirement System","0.0945","0.0676","0.037","0.0143","0.0903"
2009,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0676","0.065","0.0238","0.1088"
2002,"Vermont","Vermont State Teachers' Retirement System",NA,"0.06751","0.034","0.027110000000000002","0.0744"
2005,"New Jersey","New Jersey Public Employees Retirement System",NA,"0.06748","0.05294","0.02273","0.09769"
2003,"Hawaii","Employee Retirement System of Hawaii",NA,"0.06742000000000001","0.0167","0.01152","0.0726"
2003,"Washington","Washington Teachers Retirement System Plan 2 & 3",NA,"0.0674","0.0248","0.028","0.0642"
2007,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.06727000000000001","0.03369","0.0048200000000000005","0.09614"
2001,"Hawaii","Employee Retirement System of Hawaii",NA,"0.06726","0.019","0.013059999999999999","0.0732"
2006,"Arizona","Arizona Corrections Officers Retirement Plan",NA,"0.0672","0.0796","0.0065","0.1403"
2012,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0671","0.0686","0.0278","0.1079"
2015,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0671","0.0686","0.0259","0.1098"
2003,"Virginia","Virginia Retirement System",NA,"0.06695","0.05","0.01739","0.09956"
2005,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.0669","0.025","-0.0066","0.0985"
2014,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0669","0.0686","0.027","0.1085"
2006,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.0667","0.03372","0.0072","0.09322000000000001"
2008,"Arizona","Arizona Corrections Officers Retirement Plan",NA,"0.0665","0.0841","0.0098","0.1408"
2007,"Montana","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",NA,"0.0664","0.069","0.0132","0.1222"
2007,"West Virginia","West Virginia Public Employees Retirement System","0.105","0.0663","0.045","0.0118","0.0995"
2002,"Maryland","Maryland State Employees’ Retirement System",NA,"0.0662","0.02362","0.0047","0.08512"
2011,"South Dakota","South Dakota Retirement System","Class A: 6%; Class B: 8% or 9%","0.06617","0.06721","0.01839","0.11499000000000001"
2004,"Arizona","Arizona State Retirement System",NA,"0.0661","0.0775","0.0201","0.1235"
2014,"North Carolina","North Carolina Local Government Retirement System",NA,"0.06609","0.06",NA,NA
2013,"South Dakota","South Dakota Retirement System","Class A: 6%; Class B: 8% or 9%","0.06605","0.06691","0.03092","0.10203999999999999"
2006,"Minnesota","Minnesota Teachers Retirement Association",NA,"0.066","0.0551","0.0267","0.0944"
2017,"South Dakota","South Dakota Retirement System","0.06237","0.06592","0.06605","0.01555","0.11640999999999999"
2008,"South Dakota","South Dakota Retirement System","Class A: 6%; Class B: 8% or 9%","0.06582","0.06258999999999999","0.01589","0.11252000000000001"
2007,"South Dakota","South Dakota Retirement System","Class A: 6%; Class B: 8% or 9%","0.0658","0.06264","0.013859999999999999","0.11458"
2015,"North Carolina","North Carolina Local Government Retirement System",NA,"0.06577999999999999","0.06","0.015369999999999998","0.11041"
2012,"South Dakota","South Dakota Retirement System","Class A: 6%; Class B: 8% or 9%","0.06577999999999999","0.06253","0.02802","0.10029"
2006,"South Dakota","South Dakota Retirement System","Class A: 6%; Class B: 8% or 9%","0.06572","0.06276","0.014190000000000001","0.11429"
2018,"South Dakota","South Dakota Retirement System","0.06231","0.06556000000000001","0.06531","0.01251","0.11835"
2019,"South Dakota","South Dakota Retirement System","0.06228","0.06552999999999999","0.06547","0.0139","0.1171"
2005,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0655","0.04","0.0176","0.0879"
2016,"North Carolina","North Carolina Local Government Retirement System",NA,"0.06544","0.06","0.0144","0.11104000000000001"
2010,"South Dakota","South Dakota Retirement System","Class A: 6%; Class B: 8% or 9%","0.065","0.065","0.014969999999999999","0.11502000000000001"
2008,"Wisconsin","Wisconsin Retirement System",NA,"0.065","0.05","-0.011","0.126"
2009,"South Dakota","South Dakota Retirement System","Class A: 6%; Class B: 8% or 9%","0.06497","0.0658","0.0153","0.11547"
2017,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0649","0.0686","0.0302","0.1033"
2006,"Vermont","Vermont State Retirement System",NA,"0.0648","0.0349","0.0022","0.0975"
2007,"Texas","Texas Teacher Retirement System","0.0658","0.0647","0.064","0.0247","0.104"
2003,"South Dakota","South Dakota Retirement System","Class A: 6%; Class B Public Safety: 8%, Class B Judicial: 9%.","0.06443","0.06254","0.0103","0.11667000000000001"
2006,"Pennsylvania","Pennsylvania Public School Employees' Retirement System",NA,"0.0644","0.0725","-0.0024","0.1393"
2004,"South Dakota","South Dakota Retirement System","Class A: 6%; Class B Public Safety: 8%, Class B Judicial: 9%.","0.06431","0.06298","0.00868","0.11861"
2001,"Kansas","Kansas Public Employees' Retirement System","0.046","0.06426","0.0417","0.057929999999999995","0.04803"
2005,"South Dakota","South Dakota Retirement System","Class A: 6%; Class B: 8% or 9%","0.06423999999999999","0.06286","0.00867","0.11843"
2002,"Washington","Washington Law Enforcement Officers’ and Firefighters Retirement System Plan 2",NA,"0.0641","0.0641","0.0","0.1282"
2004,"North Dakota","North Dakota Public Employees Retirement System","Main system- 4.12%; Judges- 14.52%; National guard- 8.33%; Law enforcement with prior main service- 8.31%; Law enforcement without prior main service- 6.43%","0.0636","0.0401","0.0121","0.0916"
2010,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.06335","0.06125","0.0596","0.065"
2002,"Alabama","Alabama Employees' Retirement System (ERS)",NA,"0.0632","0.0501","0.0145","0.0988"
2008,"North Dakota","North Dakota Public Employees Retirement System","Main system- 4.12%; Judges- 14.52%; National guard- 6.5%; Law enforcement with prior main service- 8.31%; Law enforcement without prior main service- 6.43%","0.0629","0.0401","0.015","0.088"
2007,"Vermont","Vermont State Retirement System",NA,"0.0627","0.03608","-0.0031","0.10188"
2002,"Hawaii","Employee Retirement System of Hawaii",NA,"0.06268","0.0177","0.00808","0.0723"
2006,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.0626","0.025","-0.0059","0.0935"
2019,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0625","0.06","0.0407","0.0818"
2001,"Illinois","Illinois Municipal Employees Retirement System",NA,"0.0622","0.045","-0.0144","0.1216"
2002,"Nebraska","Nebraska School Retirement System","0.0732","0.062","0.0725","0.0205","0.114"
2007,"North Dakota","North Dakota Public Employees Retirement System","Main system- 4.12%; Judges- 14.52%; National guard- 6.5%; Law enforcement with prior main service- 8.31%; Law enforcement without prior main service- 6.43%","0.0616","0.0401","0.014","0.0887"
2011,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0615","0.0686","0.0221","0.108"
2004,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.0612","0.0249","-0.0123","0.0984"
2005,"North Dakota","North Dakota Public Employees Retirement System","Main system- 4.12%; Judges- 14.52%; National guard- 8.33%; Law enforcement with prior main service- 8.31%; Law enforcement without prior main service- 6.43%","0.0612","0.0401","0.0181","0.0832"
2006,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0611","0.04","0.0159","0.0852"
2008,"Texas","Texas Teacher Retirement System","0.0658","0.061","0.064","0.0208","0.1042"
2002,"Wisconsin","Wisconsin Retirement System",NA,"0.061","0.049","-0.016","0.126"
2005,"Wisconsin","Wisconsin Retirement System",NA,"0.061","0.05","-0.015","0.126"
2006,"Wisconsin","Wisconsin Retirement System",NA,"0.061","0.05","-0.015","0.126"
2002,"Missouri","Missouri Public Education Employee Retirement System",NA,"0.0606","0.0474","0.0025","0.1055"
2011,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.0603","0.05","0.0389","0.0714"
2008,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.0601","0.027","-0.0084","0.0955"
2001,"Texas","Texas Employees Retirement System","0.06","0.06","0.06","-0.006670000000000001","0.12667"
2002,"Texas","Texas Employees Retirement System","0.06","0.06","0.06","-0.007090000000000001","0.12709"
2001,"Texas","Texas Teacher Retirement System","0.06","0.06","0.064","-0.0028","0.1268"
2001,"Wisconsin","Wisconsin Retirement System",NA,"0.06","0.049","-0.017","0.126"
2007,"Wisconsin","Wisconsin Retirement System",NA,"0.06","0.05","-0.016","0.126"
2005,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.059910000000000005","0.0315","0.00895","0.08245"
